,ACCOUNT,RN,COMPANY,SITE,COUNTY,REGION,SIC,SIC DESCRIPTION,REPORTING YEAR,CO TPY,NOX TPY,Pb TPY,PM10 TPY,PM2.5 TPY,SO2 TPY,VOC TPY,ADDRESS,LATITUDE,LONGITUDE
82,BGA030D,RN101061000,VIA METROPOLITAN TRANSIT AUTHORITY,VIA METROPOLITAN TRANSIT AUTHORITY,BEXAR,13.0,4111.0,LOCAL AND SUBURBAN TRANSIT,2020,1.9134,2.564,0.0,0.2407,0.2141,0.3961,9.2466,"VIA METROPOLITAN TRANSIT AUTHORITY,BEXAR,TEXAS,USA",29.427076,-98.505388
83,BGA031E,RN103023800,STANDARD AERO SAN ANTONIO INC,STANDARD AERO SAN ANTONIO,BEXAR,13.0,3724.0,AIRCRAFT ENGINES & ENGINE PARTS,2020,2.4869,8.4227,0.0,0.756,0.756,0.4629,1.0499,"STANDARD AERO SAN ANTONIO INC,BEXAR,TEXAS,USA",29.37823539999999,-98.5713494
84,BI0011W,RN100212299,WTG GAS PROCESSING LP,GOOD COMPRESSOR STATION,BORDEN,7.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,32.86,91.25,0.0,1.3,1.3,0.014,16.77,"WTG GAS PROCESSING LP,BORDEN,TEXAS,USA",31.9685988,-99.9018131
85,BJ0001T,RN100219856,LHOIST NORTH AMERICA OF TEXAS LLC,CHEMICAL LIME CLIFTON PLANT,BOSQUE,9.0,3274.0,LIME,2020,497.533,867.0529,0.0001,189.4483,57.1558,1301.271,19.7641,"LHOIST NORTH AMERICA OF TEXAS LLC,BOSQUE,TEXAS,USA",31.7109678,-97.5856914
86,BJ0049O,RN100226232,CALPINE BOSQUE ENERGY CENTER LLC,BOSQUE COUNTY POWER PLANT WHITNEY,BOSQUE,9.0,4911.0,ELECTRIC SERVICES,2020,243.6952,263.2504,0.0,72.63,69.6335,9.2027,1.5843,"CALPINE BOSQUE ENERGY CENTER LLC,BOSQUE,TEXAS,USA",31.8507607,-97.69822719999999
87,BK0006V,RN102594892,WESTERN WASTE OF TEXAS LLC,NEW BOSTON LANDFILL,BOWIE,5.0,4953.0,REFUSE SYSTEMS,2020,26.1319,7.8488,0.0,9.1512,7.5012,17.061,3.6076,"WESTERN WASTE OF TEXAS LLC,BOWIE,TEXAS,USA",33.5589953,-97.84864569999999
88,BK0025R,RN100224104,US DEPT OF THE ARMY,RED RIVER ARMY DEPOT,BOWIE,5.0,9711.0,NATIONAL SECURITY,2020,35.7816,38.6911,0.0,16.5636,2.5633,8.7949,65.5986,"US DEPT OF THE ARMY,BOWIE,TEXAS,USA",33.5589953,-97.84864569999999
89,BK0036M,RN102248606,WEST FRASER WOOD PRODUCTS,NEW BOSTON LUMBER MILL,BOWIE,5.0,2421.0,SAWMILLS & PLANING MILLS GENERAL,2020,159.631,30.1174,0.0143,68.0143,35.2667,8.9273,458.4691,"WEST FRASER WOOD PRODUCTS,BOWIE,TEXAS,USA",33.4473287,-94.479976
90,BK0051Q,RN100215250,TCI TEXARKANA INC,TEXARKANA FACILITY,BOWIE,5.0,3341.0,SECONDARY NONFERROUS METALS,2020,31.819,37.8935,0.0,10.7345,10.7315,0.2273,53.7899,"TCI TEXARKANA INC,BOWIE,TEXAS,USA",33.425125,-94.04768820000001
91,BL0002S,RN100238708,INEOS USA LLC,CHOCOLATE BAYOU PLANT,BRAZORIA,12.0,2869.0,"INDUSTRIAL ORGANIC CHEMICALS, NEC",2020,510.1971,1099.2569,0.0,80.2059,73.7096,20.2349,485.3328,"INEOS USA LLC,BRAZORIA,TEXAS,USA",29.3988174,-95.26383960000001
92,BL0003Q,RN102326972,INEOS USA LLC,STRATTON RIDGE FACILITY,BRAZORIA,12.0,5171.0,PETROLEUM BULK STATIONS & TERMINALS,2020,21.1182,5.0803,0.0,0.2589,0.255,0.1563,8.0035,"INEOS USA LLC,BRAZORIA,TEXAS,USA",29.3988174,-95.26383960000001
93,BL0020Q,RN102206620,UNITED STATES DEPARTMENT OF ENERGY,BRYAN MOUND FACILITY,BRAZORIA,12.0,5171.0,PETROLEUM BULK STATIONS & TERMINALS,2020,0.1556,0.6947,0.0,0.0314,0.0314,0.0196,4.7933,"UNITED STATES DEPARTMENT OF ENERGY,BRAZORIA,TEXAS,USA",29.0444147,-95.5691126
94,BL0021O,RN100218049,BASF CORPORATION,FREEPORT SITE,BRAZORIA,12.0,2869.0,"INDUSTRIAL ORGANIC CHEMICALS, NEC",2020,155.3633,455.6073,0.0055,205.6658,163.386,182.6341,147.1436,"BASF CORPORATION,BRAZORIA,TEXAS,USA",29.0028358,-95.3936548
95,BL0029V,RN100210129,GLADIEUX METALS RECYCLING LLC,GLADIEUX METALS RECYCLING,BRAZORIA,12.0,3341.0,SECONDARY NONFERROUS METALS,2020,0.8151,1.6728,0.0,1.0134,1.013,3.7525,0.803,"GLADIEUX METALS RECYCLING LLC,BRAZORIA,TEXAS,USA",28.9559639,-95.3377221
96,BL0033H,RN101190221,DSM NUTRITIONAL PRODUCTS LLC,DSM NUTRITIONAL PRODUCTS,BRAZORIA,12.0,2834.0,PHARMACEUTICAL PREPARATIONS,2020,7.9891,3.6986,0.0,0.7496,0.4944,0.0533,6.9643,"DSM NUTRITIONAL PRODUCTS LLC,BRAZORIA,TEXAS,USA",29.0120469,-95.3691642
97,BL0035D,RN100212810,HC MANVEL INC,ALCOHOL PURIFICATION & ESTERS,BRAZORIA,12.0,2869.0,"INDUSTRIAL ORGANIC CHEMICALS, NEC",2020,10.0049,6.3265,0.0,3.8398,3.8398,1.7064,4.2015,"HC MANVEL INC,BRAZORIA,TEXAS,USA",29.4627365,-95.35799399999999
98,BL0038U,RN100238682,ASCEND PERFORMANCE MATERIALS OPERATIONS LLC,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,BRAZORIA,12.0,2869.0,"INDUSTRIAL ORGANIC CHEMICALS, NEC",2020,97.8924,296.9913,0.0,32.6345,32.1134,4.5315,68.8097,"ASCEND PERFORMANCE MATERIALS OPERATIONS LLC,BRAZORIA,TEXAS,USA",29.2539047,-95.2085683
99,BL0039S,RN102185717,CHAMPIONX LLC,PETROCHEMICAL REFINING,BRAZORIA,12.0,2899.0,"CHEMICAL PREPARATIONS, NEC",2020,13.2801,1.9878,0.0,0.1766,0.1766,0.0514,3.4049,"CHAMPIONX LLC,BRAZORIA,TEXAS,USA",29.0444147,-95.5691126
100,BL0040K,RN100917137,PACKAGING SERVICE COMPANY INC,PEARLAND FACILITY,BRAZORIA,12.0,7389.0,"BUSINESS SERVICES, NEC",2020,5.026,5.9796,0.0,0.2965,0.2965,0.0363,3.0006,"PACKAGING SERVICE COMPANY INC,BRAZORIA,TEXAS,USA",29.0444147,-95.5691126
101,BL0041I,RN100221134,PHILLIPS 66 COMPANY,FREEPORT TERMINAL,BRAZORIA,12.0,5171.0,PETROLEUM BULK STATIONS & TERMINALS,2020,2.2311,3.499,0.0012,1.3486,1.3486,0.6333,44.9366,"PHILLIPS 66 COMPANY,BRAZORIA,TEXAS,USA",29.070269,-95.754245
102,BL0042G,RN101619179,PHILLIPS 66 COMPANY,SWEENY REFINERY PETROCHEM,BRAZORIA,12.0,2911.0,PETROLEUM REFINING,2020,317.3103,445.652,0.049,259.0355,236.1298,255.1597,318.6485,"PHILLIPS 66 COMPANY,BRAZORIA,TEXAS,USA",29.070269,-95.754245
103,BL0043E,RN102414604,XOG RESOURCES LLC,BRAZORIA NATURAL GAS BOOSTER,BRAZORIA,12.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,0.072,0.086,0.0,0.007,0.007,0.001,18.4362,"XOG RESOURCES LLC,BRAZORIA,TEXAS,USA",29.0444147,-95.5691126
104,BL0044C,RN102200482,CHEVRON PHILLIPS CHEMICAL COMPANY LP,CLEMENS TERMINAL,BRAZORIA,12.0,4613.0,REFINED PETROLEUM PIPELINES,2020,15.8598,7.7944,0.0,0.4409,0.4343,0.1444,72.2404,"CHEVRON PHILLIPS CHEMICAL COMPANY LP,BRAZORIA,TEXAS,USA",29.0444147,-95.5691126
105,BL0045A,RN100215177,VENCOREX US INC,FREEPORT PLANT,BRAZORIA,12.0,2869.0,"INDUSTRIAL ORGANIC CHEMICALS, NEC",2020,4.8,6.4,0.0,14.1841,7.0841,0.0347,9.616,"VENCOREX US INC,BRAZORIA,TEXAS,USA",28.9907078,-95.36140329999999
106,BL0048R,RN100218999,SI GROUP INC,SI GROUP TX OPERATIONS,BRAZORIA,12.0,2865.0,"CYCLIC CRUDES AND INTERMEDIATES, AND ORGANIC DYES",2020,44.2118,87.1549,0.0,5.9964,5.6946,0.0831,51.0554,"SI GROUP INC,BRAZORIA,TEXAS,USA",28.97559799999999,-95.3418356
107,BL0050H,RN100221118,PHILLIPS 66 COMPANY,JONES CREEK TERMINAL,BRAZORIA,12.0,5171.0,PETROLEUM BULK STATIONS & TERMINALS,2020,0.055,0.255,0.0,0.0181,0.0181,0.0168,28.2448,"PHILLIPS 66 COMPANY,BRAZORIA,TEXAS,USA",29.070269,-95.754245
108,BL0051F,RN100213198,SHINTECH INCORPORATED,SHINTECH FREEPORT PLANT,BRAZORIA,12.0,2821.0,PLASTICS MATERIALS AND SYNTHETIC RESINS,2020,2.57,23.7654,0.0,17.4868,17.3702,0.63,53.4936,"SHINTECH INCORPORATED,BRAZORIA,TEXAS,USA",28.992291,-95.35349959999999
109,BL0082R,RN100225945,DOW CHEMICAL COMPANY,DOW TEXAS OPERATIONS FREEPORT,BRAZORIA,12.0,2869.0,"INDUSTRIAL ORGANIC CHEMICALS, NEC",2020,903.9464,1498.6235,0.0072,346.1558,332.6553,12.2389,537.0337,"DOW CHEMICAL COMPANY,BRAZORIA,TEXAS,USA",28.9541368,-95.35966169999999
110,BL0216U,RN100912302,TEXAS PETROLEUM INVESTMENT CO,MCFARLAND FACILITY,BRAZORIA,12.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,1.3304,0.3191,0.0,0.1853,0.1853,0.0054,2.2539,"TEXAS PETROLEUM INVESTMENT CO,BRAZORIA,TEXAS,USA",29.0444147,-95.5691126
111,BL0249F,RN100542463,HOUSTON PIPELINE COMPANY LP,MANVEL COMPRESSOR STATION,BRAZORIA,12.0,4922.0,NATURAL GAS TRANSMISSION,2020,0.2641,2.5811,0.0,0.2603,0.2603,0.0153,3.9183,"HOUSTON PIPELINE COMPANY LP,BRAZORIA,TEXAS,USA",29.5744303,-95.29509329999999
112,BL0265H,RN102607884,ENERGY TRANSFER FUEL LP,SWEENY COMPRESSOR STATION,BRAZORIA,12.0,1321.0,NATURAL GAS LIQUIDS,2020,7.8081,58.7469,0.0,1.0637,1.0637,0.5479,1.0114,"ENERGY TRANSFER FUEL LP,BRAZORIA,TEXAS,USA",29.0444147,-95.5691126
113,BL0268B,RN100237668,EQUISTAR CHEMICALS LP,CHOCOLATE BAYOU POLYMERS,BRAZORIA,12.0,2821.0,PLASTICS MATERIALS AND SYNTHETIC RESINS,2020,31.4718,6.3249,0.0,3.6734,1.0802,0.0921,120.6383,"EQUISTAR CHEMICALS LP,BRAZORIA,TEXAS,USA",29.0444147,-95.5691126
114,BL0339D,RN100221092,PHILLIPS 66 COMPANY,SAN BERNARD TERMINAL,BRAZORIA,12.0,5171.0,PETROLEUM BULK STATIONS & TERMINALS,2020,1.5568,0.8845,0.0,0.0512,0.0512,0.0492,8.5778,"PHILLIPS 66 COMPANY,BRAZORIA,TEXAS,USA",29.070269,-95.754245
115,BL0378Q,RN100223122,FREEPORT POWER LIMITED,OYSTER CREEK COGENERATION POWER UNIT 8,BRAZORIA,12.0,2869.0,"INDUSTRIAL ORGANIC CHEMICALS, NEC",2020,63.9541,389.856,0.0067,108.2483,108.2483,1.3423,16.669,"FREEPORT POWER LIMITED,BRAZORIA,TEXAS,USA",28.9541368,-95.35966169999999
116,BL0423N,RN102037959,TEXAS BARGE & BOAT INC,TEXAS BARGE & BOAT,BRAZORIA,12.0,3731.0,SHIP BUILDING AND REPAIRING,2020,0.1585,0.0794,0.0,0.8463,0.8344,0.001,15.9383,"TEXAS BARGE & BOAT INC,BRAZORIA,TEXAS,USA",28.9015102,-95.3836451
117,BL0432M,RN102572328,WHITE MARLIN OPERATING COMPANY LLC,CHOCOLATE BAYOU FIELD CENTRAL PRODUCTION SITE,BRAZORIA,12.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,14.5352,3.0219,0.0,0.1032,0.0032,0.2307,15.5551,"WHITE MARLIN OPERATING COMPANY LLC,BRAZORIA,TEXAS,USA",29.0444147,-95.5691126
118,BL0560C,RN103057568,SOLUTIA INC,CHOCOLATE BAYOU PLANT,BRAZORIA,12.0,2869.0,"INDUSTRIAL ORGANIC CHEMICALS, NEC",2020,5.5026,0,0.0,0,0,0,1.3788,"SOLUTIA INC,BRAZORIA,TEXAS,USA",29.0444147,-95.5691126
119,BL0571U,RN101948883,ENTERPRISE CRUDE PIPELINE LLC,JONES CREEK STATION,BRAZORIA,12.0,4612.0,CRUDE PETROLEUM PIPE LINES,2020,0.508,0.3867,0.0,0.0439,0.0439,0.0689,20.5544,"ENTERPRISE CRUDE PIPELINE LLC,BRAZORIA,TEXAS,USA",29.14606199999999,-95.6766816
120,BL0622F,RN100217033,SWEENY COGENERATION LP,SWEENY COGENERATION FACILITY,BRAZORIA,12.0,4961.0,STEAM AND AIR CONDITIONING SUPPLY,2020,294.5331,745.7758,0.0,58.4771,58.4771,14.9011,6.7113,"SWEENY COGENERATION LP,BRAZORIA,TEXAS,USA",29.0388615,-95.6985608
121,BL0626U,RN100215334,AIR LIQUIDE LARGE INDUSTRIES US LP,FREEPORT HYCO PLANT,BRAZORIA,12.0,2813.0,INDUSTRIAL GASES,2020,96.7527,9.9375,0.0,19.4952,19.4952,0.0008,2.1573,"AIR LIQUIDE LARGE INDUSTRIES US LP,BRAZORIA,TEXAS,USA",29.2131857,-95.4777811
122,BL0675H,RN100217629,KINDER MORGAN TEJAS PIPELINE LP,STRATTON RIDGE STORAGE FACILITY,BRAZORIA,12.0,4923.0,GAS TRANSMISSION AND DISTRIBUTION,2020,4.8077,0.9887,0.0,0.0833,0.0833,0.0292,1.2264,"KINDER MORGAN TEJAS PIPELINE LP,BRAZORIA,TEXAS,USA",29.22868,-95.73106810000002
123,BL0690L,RN100215425,DENBURY ONSHORE LLC,MANVEL FIELD CENTRAL COMPRESSOR STATION,BRAZORIA,12.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,24.6807,9.6573,0.0,0.1867,0.1867,0,30.5564,"DENBURY ONSHORE LLC,BRAZORIA,TEXAS,USA",29.49789729999999,-95.2455485
124,BL0714W,RN102577053,EXXONMOBIL  PIPELINE  COMPANY,QUINTANA CRUDE STATION,BRAZORIA,12.0,4612.0,CRUDE PETROLEUM PIPE LINES,2020,0.0371,0.1342,0.0,0.0761,0.0761,0.01,7.258,"EXXONMOBIL  PIPELINE  COMPANY,BRAZORIA,TEXAS,USA",29.0444147,-95.5691126
125,BL0727N,RN100229079,SEABREEZE RECOVERY INC,SEABREEZE ENVIRONMENTAL LANDFILL,BRAZORIA,12.0,4953.0,REFUSE SYSTEMS,2020,11.7503,5.3015,0.0,30.4411,12.4611,0.7401,11.9001,"SEABREEZE RECOVERY INC,BRAZORIA,TEXAS,USA",29.0444147,-95.5691126
126,BL0758C,RN100825249,CHEVRON PHILLIPS CHEMICAL COMPANY LP,SWEENY OLD OCEAN FACILITIES,BRAZORIA,12.0,2869.0,"INDUSTRIAL ORGANIC CHEMICALS, NEC",2020,583.1921,1218.3868,0.0,191.255,175.4733,11.5752,513.263,"CHEVRON PHILLIPS CHEMICAL COMPANY LP,BRAZORIA,TEXAS,USA",29.0444147,-95.5691126
127,BL0788Q,RN101286805,HUNTSMAN ETHYLENEAMINES LLC,HUNTSMAN ETHYLENEAMINES,BRAZORIA,12.0,2869.0,"INDUSTRIAL ORGANIC CHEMICALS, NEC",2020,0,0,0.0,0.7861,0.498,0,5.0592,"HUNTSMAN ETHYLENEAMINES LLC,BRAZORIA,TEXAS,USA",28.951882,-95.31367589999999
128,BLA003C,RN102936911,HILCORP ENERGY COMPANY,SMU 1 PRODUCTION FACILITY,BRAZORIA,12.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,3.2808,2.0166,0.0,0.049,0.049,0.0038,14.6079,"HILCORP ENERGY COMPANY,BRAZORIA,TEXAS,USA",29.2131857,-95.4777811
129,BLA014N,RN103196689,FREEPORT LNG DEVELOPMENT LP,FREEPORT LNG LIQUEFACTION FACILITY IMPORT TERMINAL,BRAZORIA,12.0,4925.0,GAS PRODUCTION AND DISTRIBUTION,2020,77.3698,12.3141,0.0,0.0626,0.0626,0.015,29.7208,"FREEPORT LNG DEVELOPMENT LP,BRAZORIA,TEXAS,USA",28.9799175,-95.30843349999999
130,BLA015O,RN103904959,GOLDKING MINERALS MANAGEMENT LLC,ALVIN NORTH PRODUCTION FACILITY,BRAZORIA,12.0,4925.0,GAS PRODUCTION AND DISTRIBUTION,2020,0.693,0.471,0.0,0.071,0.071,0.004,17.5612,"GOLDKING MINERALS MANAGEMENT LLC,BRAZORIA,TEXAS,USA",29.0444147,-95.5691126
131,BLA035I,RN106302508,BRASKEM AMERICA INC,BRASKEM AMERICA,BRAZORIA,12.0,2821.0,PLASTICS MATERIALS AND SYNTHETIC RESINS,2020,32.8365,4.5459,0.0,0.5604,0.0019,0.0084,45.2564,"BRASKEM AMERICA INC,BRAZORIA,TEXAS,USA",29.0444147,-95.5691126
132,BLA042P,RN106492325,INDORAMA VENTURES OXIDES LLC,LAB CHOCOLATE BAYOU PLANT,BRAZORIA,12.0,2819.0,INDUSTRIAL INORGANIC CHEMICALS,2020,10.3574,52.3192,0.0,2.8484,2.8419,0.2164,13.2197,"INDORAMA VENTURES OXIDES LLC,BRAZORIA,TEXAS,USA",29.0444147,-95.5691126
133,BLA043Q,RN106398795,MHBA CB LLLP,CHOCOLATE BAYOU PLANT,BRAZORIA,12.0,2869.0,"INDUSTRIAL ORGANIC CHEMICALS, NEC",2020,0.1258,1.6453,0.0,0.1935,0.1932,10.0839,0.861,"MHBA CB LLLP,BRAZORIA,TEXAS,USA",29.0444147,-95.5691126
134,BLA044R,RN108772245,BLUE CUBE OPERATIONS LLC,BLUE CUBE OPERATIONS FREEPORT,BRAZORIA,12.0,2869.0,"INDUSTRIAL ORGANIC CHEMICALS, NEC",2020,179.1884,578.2795,0.0097,154.3722,145.2312,4.3053,88.416,"BLUE CUBE OPERATIONS LLC,BRAZORIA,TEXAS,USA",28.987242,-95.3785796
135,BLA045S,RN106603970,PHILLIPS 66 COMPANY,OLD OCEAN NGL FRACTIONATION PLANT,BRAZORIA,12.0,1321.0,NATURAL GAS LIQUIDS,2020,20.5362,22.4457,0.0,9.3542,9.0682,16.8341,29.014,"PHILLIPS 66 COMPANY,BRAZORIA,TEXAS,USA",29.070269,-95.754245
136,BLA046T,RN109209775,XOG RESOURCES LLC,IP FARMS COMPRESSOR STATION,BRAZORIA,12.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,2.083,0.929,0.0,0.06,0.052,0.004,7.7142,"XOG RESOURCES LLC,BRAZORIA,TEXAS,USA",29.0444147,-95.5691126
137,BLA048V,RN109468041,CHEVRON PIPE LINE COMPANY,CHEVRON PIPE LINE SWEENY 524 STATION,BRAZORIA,12.0,4613.0,REFINED PETROLEUM PIPELINES,2020,0.207,0.054,0.0,0,0,0,9.791,"CHEVRON PIPE LINE COMPANY,BRAZORIA,TEXAS,USA",29.0444147,-95.5691126
138,BLA049W,RN110064912,CHEVRON PIPE LINE COMPANY,TXF626 EQUISTAR CLEMENS PIPELINE,BRAZORIA,12.0,4613.0,REFINED PETROLEUM PIPELINES,2020,0,0,0.0,0,0,0,9.67,"CHEVRON PIPE LINE COMPANY,BRAZORIA,TEXAS,USA",29.0444147,-95.5691126
139,BLA051Y,RN110068533,CHEVRON PIPE LINE COMPANY,TXF627 DOW CR 743 METER STATION PIPELINE,BRAZORIA,12.0,4613.0,REFINED PETROLEUM PIPELINES,2020,0,0,0.0,0,0,0,10.4,"CHEVRON PIPE LINE COMPANY,BRAZORIA,TEXAS,USA",29.0444147,-95.5691126
140,BLA052Z,RN110068400,CHEVRON PIPE LINE COMPANY,TXF651 DOW SWEENY METER STATION PIPELINE,BRAZORIA,12.0,4613.0,REFINED PETROLEUM PIPELINES,2020,0,0,0.0,0,0,0,8.8,"CHEVRON PIPE LINE COMPANY,BRAZORIA,TEXAS,USA",29.0444147,-95.5691126
141,BLA054B,RN110130218,MAGNUM OPERATING LLC,SPOHN FOUNDATION NO 1,BRAZORIA,12.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,1.4256,0.7016,0.0,0.0525,0.0525,0.0035,16.0201,"MAGNUM OPERATING LLC,BRAZORIA,TEXAS,USA",29.0444147,-95.5691126
142,BLA055C,RN109799304,HILCORP ENERGY COMPANY,BRLD COMPRESSOR STATION,BRAZORIA,12.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,21.3291,5.923,0.0,0.1295,0.1295,0.0297,15.1057,"HILCORP ENERGY COMPANY,BRAZORIA,TEXAS,USA",29.2131857,-95.4777811
143,BLA056D,RN109803577,HILCORP ENERGY COMPANY,EAST COMPRESSOR STATION,BRAZORIA,12.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,5.6841,4.1531,0.0,0.3954,0.3954,0.0233,10.8732,"HILCORP ENERGY COMPANY,BRAZORIA,TEXAS,USA",29.2131857,-95.4777811
144,BLA057E,RN106481500,FREEPORT LNG DEVELOPMENT LP,FREEPORT LNG PRETREATMENT FACILITY,BRAZORIA,12.0,1321.0,NATURAL GAS LIQUIDS,2020,42.2255,17.1544,0.0,53.0237,53.0237,2.4328,17.3282,"FREEPORT LNG DEVELOPMENT LP,BRAZORIA,TEXAS,USA",28.9799175,-95.30843349999999
145,BLA059G,RN110300126,SK PRIMACOR AMERICAS LLC,SK PRIMACOR AMERICAS,BRAZORIA,12.0,2821.0,PLASTICS MATERIALS AND SYNTHETIC RESINS,2020,10.2563,2.0094,0.0,0.239,0.239,0.0032,10.4474,"SK PRIMACOR AMERICAS LLC,BRAZORIA,TEXAS,USA",28.999028,-95.4082178
146,BLA060H,RN110746757,CORTEVA AGRISCIENCE LLC,CORTEVA FREEPORT OPERATIONS,BRAZORIA,12.0,2869.0,"INDUSTRIAL ORGANIC CHEMICALS, NEC",2020,2.7811,19.3615,0.0,1.0168,0.9987,1.4554,4.877,"CORTEVA AGRISCIENCE LLC,BRAZORIA,TEXAS,USA",29.0444147,-95.5691126
147,BLA061I,RN108783614,INEOS OLIGOMERS USA LLC,CHOCOLATE BAYOU,BRAZORIA,12.0,2869.0,"INDUSTRIAL ORGANIC CHEMICALS, NEC",2020,4.9038,2.8374,0.0,0.5801,0.322,0.0275,5.6147,"INEOS OLIGOMERS USA LLC,BRAZORIA,TEXAS,USA",29.232136,-95.188829
148,BLA062K,RN110131224,XOG RESOURCES LLC,OLD 1 TANK BATTERY,BRAZORIA,12.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,0,0,0.0,0,0,0,12.7493,"XOG RESOURCES LLC,BRAZORIA,TEXAS,USA",29.0444147,-95.5691126
149,BLA063L,RN110131190,XOG RESOURCES LLC,COZBY 1,BRAZORIA,12.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,0,0,0.0,0,0,0,10.8871,"XOG RESOURCES LLC,BRAZORIA,TEXAS,USA",29.0444147,-95.5691126
150,BLA064M,RN110913589,XOG RESOURCES LLC,COZBY 6 AND BANFIELD SWD,BRAZORIA,12.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,1.489,0.496,0.0,0.08,0.08,0.002,8.746,"XOG RESOURCES LLC,BRAZORIA,TEXAS,USA",29.0444147,-95.5691126
151,BLA068Q,RN110443678,PHILLIPS 66 PIPELINE LLC,SWEENY JUNCTION STATION,BRAZORIA,12.0,4612.0,CRUDE PETROLEUM PIPE LINES,2020,0,0,0.0,0,0,0,11.6874,"PHILLIPS 66 PIPELINE LLC,BRAZORIA,TEXAS,USA",29.0868964,-95.7224014
152,BLA069R,RN110306388,CHEVRON PIPE LINE COMPANY,CLEMENS METER STATION TXF718,BRAZORIA,12.0,4613.0,REFINED PETROLEUM PIPELINES,2020,0.109,0.031,0.0,0,0,0,13.037,"CHEVRON PIPE LINE COMPANY,BRAZORIA,TEXAS,USA",29.0444147,-95.5691126
153,BM0009Q,RN101611556,CITY OF BRYAN,ROLAND C DANSBY POWER PLANT,BRAZOS,9.0,4911.0,ELECTRIC SERVICES,2020,75.947,77.9,0.0,7.7652,7.7652,0.4,8.2816,"CITY OF BRYAN,BRAZOS,TEXAS,USA",30.6743643,-96.3699632
154,BM0010I,RN101612851,CITY OF BRYAN,ATKINS POWER STATION,BRAZOS,9.0,4911.0,ELECTRIC SERVICES,2020,0.414,1.6154,0.0,0.0333,0.0333,0.0172,0.0106,"CITY OF BRYAN,BRAZOS,TEXAS,USA",30.6743643,-96.3699632
155,BM0026Q,RN100213859,SAINT-GOBAIN CERAMICS & PLASTICS INC,SAINT-GOBAIN NORPRO,BRAZOS,9.0,3299.0,NONMETALLIC MINERAL PRODUCTS,2020,121.656,58.4677,0.0007,29.2832,22.1415,2.7808,16.3646,"SAINT-GOBAIN CERAMICS & PLASTICS INC,BRAZOS,TEXAS,USA",30.6504141,-96.3226072
156,BM0032V,RN100216274,TEXAS A&M  UNIVERSITY,TEXAS A & M UNIVERSITY,BRAZOS,9.0,4911.0,ELECTRIC SERVICES,2020,20.3927,30.1384,0.0,7.495,7.495,6.0875,3.7934,"TEXAS A&M  UNIVERSITY,BRAZOS,TEXAS,USA",30.6186806,-96.33646549999999
157,BM0157A,RN102551710,ETC TEXAS PIPELINE  LTD,GOEN STEEPHOLLOW #5 COMPRESSOR STATION,BRAZOS,9.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,17.7903,29.9499,0.0,2.3366,2.3366,0.1375,31.2416,"ETC TEXAS PIPELINE  LTD,BRAZOS,TEXAS,USA",30.6504141,-96.3226072
158,BO0006A,RN102176179,WINDSTAR INC,JOHNSON GIN,BRISCOE,1.0,724.0,COTTON GINNING,2020,0.59,0.71,0.0,8.29,0.63,0,0.04,"WINDSTAR INC,BRISCOE,TEXAS,USA",35.5837351,-100.290072
159,BP0031N,RN100210004,KINDER MORGAN BORDER PIPELINE LLC,BROOKS COUNTY COMPRESSOR STATION,BROOKS,15.0,4922.0,NATURAL GAS TRANSMISSION,2020,6.757,76.1687,0.0,1.4331,1.4331,0.7383,1.2289,"KINDER MORGAN BORDER PIPELINE LLC,BROOKS,TEXAS,USA",27.0273057,-98.2212979
160,BQ0005D,RN102560372,KOHLER CO,BROWNWOOD FACILITY,BROWN,3.0,3261.0,VITREOUS PLUMBING FIXTURES,2020,16.406,19.981,0.0,3.561,1.522,0.387,110.892,"KOHLER CO,BROWN,TEXAS,USA",31.662632,-98.9959272
161,BQ0009S,RN100219005,3M COMPANY,BROWNWOOD PLANT,BROWN,3.0,3081.0,"UNSUPPORTED PLASTICS, FILM & SHEET",2020,26.8469,55.3446,0.0,11.446,11.4257,0.1628,96.8955,"3M COMPANY,BROWN,TEXAS,USA",31.7705105,-98.92453429999999
162,BQA003C,RN110096013,SAWYER OILFIELD PRODUCTS LLC,SAWYER OILFIELD BROWNWOOD FACILITY,BROWN,3.0,3089.0,"PLASTICS PRODUCTS, NEC",2020,0,0,0.0,0,0,0,10.5609,"SAWYER OILFIELD PRODUCTS LLC,BROWN,TEXAS,USA",31.7705105,-98.92453429999999
